datetime,open,close,high,low,volume,NY,atr
2025-05-03 23:45:00+00:00,95914.81,95890.99,95966.38,95845.6,64.08052,,68.1750556272459
2025-05-03 23:50:00+00:00,95890.99,95882.91,95896.29,95825.81,21.28282,,68.33969451101375
2025-05-03 23:55:00+00:00,95882.91,95856.42,95897.27,95856.41,14.5379,,66.37685918879852
2025-05-04 00:00:00+00:00,95856.42,95904.75,95904.76,95772.4,44.09316,,71.08994067531295
2025-05-04 00:05:00+00:00,95904.76,95929.52,95929.54,95904.75,14.81354,,67.78280205564728
2025-05-04 00:10:00+00:00,95929.53,95960.62,95960.63,95928.64,16.18431,,65.22617333738714
2025-05-04 00:15:00+00:00,95960.63,95960.63,96042.92,95960.62,31.33896,,66.44573238471683
2025-05-04 00:20:00+00:00,95960.64,95912.7,95994.52,95912.69,15.50588,,67.54460864295147
2025-05-04 00:25:00+00:00,95912.69,95912.68,95983.43,95912.68,13.74369,,67.77356516845494
2025-05-04 00:30:00+00:00,95912.69,95883.85,95951.9,95883.84,16.48898,,67.79402479927941
2025-05-04 00:35:00+00:00,95883.84,95786.23,95883.84,95781.27,31.76477,,70.27873731361673
2025-05-04 00:40:00+00:00,95786.22,95805.49,95860.0,95786.22,20.16975,,70.52882750550117
2025-05-04 00:45:00+00:00,95805.49,95791.19,95872.96,95786.33,67.05225,,71.67891125510856
2025-05-04 00:50:00+00:00,95791.18,95872.18,95872.18,95786.33,34.62808,,72.69113187974304
2025-05-04 00:55:00+00:00,95872.18,95880.95,95916.07,95872.17,19.85085,,70.63462245976201
2025-05-04 01:00:00+00:00,95880.95,95884.97,95886.95,95813.03,16.7877,,70.8692922840646
2025-05-04 01:05:00+00:00,95884.96,95927.31,95930.69,95866.9,24.39279,,70.36362854948914
2025-05-04 01:10:00+00:00,95927.32,95941.27,95941.28,95927.31,21.37023,,66.33551222452571
2025-05-04 01:15:00+00:00,95941.28,95844.68,95941.28,95838.33,18.29523,,68.95083277991652
2025-05-04 01:20:00+00:00,95844.68,95914.0,95954.38,95844.68,39.88621,,71.8614875813519
2025-05-04 01:25:00+00:00,95914.01,95958.85,95976.2,95914.0,19.88895,,71.17138132554084
2025-05-04 01:30:00+00:00,95958.85,95944.44,95958.85,95891.71,19.26689,,70.88342551657358
2025-05-04 01:35:00+00:00,95944.45,95841.59,95944.45,95840.0,22.59278,,73.28103797967526
2025-05-04 01:40:00+00:00,95841.59,95690.49,95853.94,95588.0,130.78734,,87.04239240969862
2025-05-04 01:45:00+00:00,95690.49,95713.95,95713.96,95607.84,105.10062,,88.40507866614942
2025-05-04 01:50:00+00:00,95713.96,95991.6,96040.2,95708.98,121.56904,,105.7490016185674
2025-05-04 01:55:00+00:00,95991.61,96099.94,96185.67,95991.6,61.14583,,112.05764436009777
2025-05-04 02:00:00+00:00,96099.94,96244.25,96258.84,96091.54,41.23126,,116.00352690580529
2025-05-04 02:05:00+00:00,96244.25,96185.85,96285.71,96160.0,96.00157,,116.69684641253393
2025-05-04 02:10:00+00:00,96185.84,96237.43,96237.43,96162.95,20.01847,,113.68135738306692
2025-05-04 02:15:00+00:00,96237.43,96212.7,96237.43,96134.92,23.65117,,112.88340328427606
2025-05-04 02:20:00+00:00,96212.71,96283.34,96304.48,96190.5,10.11671,,112.9617316211132
2025-05-04 02:25:00+00:00,96283.34,96193.31,96283.34,96144.08,30.59509,,114.84017936246188
2025-05-04 02:30:00+00:00,96193.3,96030.93,96244.0,96030.93,29.96972,,121.85659512228654
2025-05-04 02:35:00+00:00,96030.94,96020.02,96092.2,96020.01,17.36942,,118.30898118498052
2025-05-04 02:40:00+00:00,96020.01,95919.99,96032.62,95813.38,83.16431,,125.51833967176697
2025-05-04 02:45:00+00:00,95919.99,95850.83,95972.8,95850.82,41.80842,,125.26560112378333
2025-05-04 02:50:00+00:00,95850.83,95877.75,95878.96,95804.68,18.08536,,121.62377247208546
2025-05-04 02:55:00+00:00,95877.75,95892.28,95927.63,95877.75,5.44991,,116.49921729550826
2025-05-04 03:00:00+00:00,95892.28,95819.08,95898.94,95809.52,15.6895,,114.56498748868611
2025-05-04 03:05:00+00:00,95819.08,95676.83,95820.01,95667.94,27.9123,,117.24391695377942
2025-05-04 03:10:00+00:00,95676.82,95753.96,95753.97,95676.82,15.40282,,114.38006574279476
2025-05-04 03:15:00+00:00,95753.97,95691.8,95796.56,95680.0,14.42765,,114.53577533259497
2025-05-04 03:20:00+00:00,95691.79,95702.35,95731.02,95691.79,9.92301,,109.15679138026749
2025-05-04 03:25:00+00:00,95702.35,95799.08,95799.08,95692.7,12.78648,,108.95844913882014
2025-05-04 03:30:00+00:00,95799.08,95812.46,95823.48,95767.2,10.1561,,105.19570277176147
2025-05-04 03:35:00+00:00,95812.46,95793.98,95887.62,95793.97,12.94082,,104.37100971663524
2025-05-04 03:40:00+00:00,95793.97,95761.91,95793.97,95710.56,13.90849,,102.87450902258975
2025-05-04 03:45:00+00:00,95761.91,95817.47,95860.0,95760.16,19.62537,,102.65775837811881
2025-05-04 03:50:00+00:00,95817.46,95839.99,95847.96,95812.0,12.90313,,97.8936327796822
2025-05-04 03:55:00+00:00,95840.0,95722.23,95849.21,95722.22,13.44163,,99.971944723991
2025-05-04 04:00:00+00:00,95722.22,95783.61,95785.72,95722.22,11.44589,,97.3668058151345
2025-05-04 04:05:00+00:00,95783.61,95843.85,95843.86,95783.61,10.74755,,94.71560539976774
2025-05-04 04:10:00+00:00,95843.86,95839.02,95877.02,95800.28,10.15941,,93.43163358549899
2025-05-04 04:15:00+00:00,95839.02,95901.01,95939.33,95839.02,17.63241,,93.9229454722489
2025-05-04 04:20:00+00:00,95901.01,95914.13,95929.7,95860.0,26.45141,,92.19273508137378
2025-05-04 04:25:00+00:00,95914.13,95909.14,95938.34,95909.13,16.219,,87.6939682898465
2025-05-04 04:30:00+00:00,95909.14,95764.74,95919.69,95764.74,12.33265,,92.49797055485725
2025-05-04 04:35:00+00:00,95764.75,95774.06,95775.22,95756.01,14.99152,,87.26311551522505
2025-05-04 04:40:00+00:00,95774.06,95761.9,95792.0,95761.9,8.78059,,83.18003583556653
2025-05-04 04:45:00+00:00,95761.9,95775.97,95847.49,95743.39,13.38905,,84.67431899016934
2025-05-04 04:50:00+00:00,95775.98,95760.89,95775.98,95733.13,11.93957,,81.68686763372806
2025-05-04 04:55:00+00:00,95760.89,95725.52,95808.4,95725.51,18.28548,,81.7728056598903
2025-05-04 05:00:00+00:00,95725.52,95904.76,95904.76,95692.7,28.5996,,91.07903382704082
2025-05-04 05:05:00+00:00,95904.76,95932.76,95952.39,95904.75,20.57301,,87.97624569653786
2025-05-04 05:10:00+00:00,95932.76,95895.2,95948.15,95860.0,19.04394,,87.9886567182133
2025-05-04 05:15:00+00:00,95895.2,95792.45,95914.05,95789.98,25.09802,,90.5658955240557
2025-05-04 05:20:00+00:00,95792.45,95897.99,95919.74,95792.44,28.14699,,93.1897601294805
2025-05-04 05:25:00+00:00,95897.99,95939.53,95974.26,95897.98,45.07108,,91.98192012023182
2025-05-04 05:30:00+00:00,95939.53,95942.01,95986.83,95905.69,45.43058,,91.20749725450094
2025-05-04 05:35:00+00:00,95942.01,95904.77,95947.33,95904.76,16.1027,,87.73339030775138
2025-05-04 05:40:00+00:00,95904.77,95954.47,95986.68,95904.76,26.86661,,87.31814814291188
2025-05-04 05:45:00+00:00,95954.48,96040.0,96053.01,95954.47,48.24664,,88.1197089898463
2025-05-04 05:50:00+00:00,96039.99,96054.91,96071.43,96039.99,26.89519,,84.07115834771355
2025-05-04 05:55:00+00:00,96054.92,96042.72,96134.93,96034.48,94.85149,,85.24107560859095
2025-05-04 06:00:00+00:00,96042.71,96134.46,96142.86,96011.19,95.23476,,88.55742735083433
2025-05-04 06:05:00+00:00,96134.47,96044.82,96134.47,95981.61,81.27949,,93.1504682543462
2025-05-04 06:10:00+00:00,96044.82,96029.58,96044.82,95976.85,44.37014,,91.35186337903583
2025-05-04 06:15:00+00:00,96029.7,95992.94,96086.26,95992.93,29.75266,,91.49315885196198
2025-05-04 06:20:00+00:00,95992.94,95938.42,95992.94,95938.41,79.67426,,88.8529332196789
2025-05-04 06:25:00+00:00,95938.41,95947.42,95976.2,95934.34,73.05786,,85.49629513255903
2025-05-04 06:30:00+00:00,95947.42,95919.3,95966.45,95896.63,76.72866,,84.37655976594714
2025-05-04 06:35:00+00:00,95919.3,95926.68,95952.34,95898.35,88.9695,,82.20609121123596
2025-05-04 06:40:00+00:00,95926.68,95918.66,95926.68,95866.06,82.51845,,80.6642275532902
2025-05-04 06:45:00+00:00,95918.66,95968.14,95979.26,95918.65,15.25708,,79.23178272805524
2025-05-04 06:50:00+00:00,95968.14,95938.29,95988.0,95927.91,14.54777,,77.8645125331939
2025-05-04 06:55:00+00:00,95938.29,95905.74,95945.7,95905.74,11.33998,,75.15704735225088
2025-05-04 07:00:00+00:00,95905.75,95880.0,95905.75,95880.0,18.60614,,71.62797254137583
2025-05-04 07:05:00+00:00,95880.01,95870.0,95880.01,95870.0,10.59879,,67.22668878842003
2025-05-04 07:10:00+00:00,95870.01,96044.01,96073.07,95870.0,65.4439,,76.92978244639052
2025-05-04 07:15:00+00:00,96044.01,95982.01,96082.8,95964.95,34.8348,,79.85265512879161
2025-05-04 07:20:00+00:00,95982.0,95936.96,95991.65,95931.13,77.52878,,78.47175119102003
2025-05-04 07:25:00+00:00,95936.96,95908.18,95944.01,95883.35,74.06155,,77.19948324880352
2025-05-04 07:30:00+00:00,95908.19,95852.98,95908.19,95821.06,84.69225,,77.9088058738893
2025-05-04 07:35:00+00:00,95852.98,95809.63,95857.71,95809.62,42.76353,,75.77889116861229
2025-05-04 07:40:00+00:00,95809.63,95833.29,95833.29,95808.8,23.14243,,72.11539894228217
2025-05-04 07:45:00+00:00,95833.28,95864.76,95895.47,95827.08,27.2635,,71.8492990178334
2025-05-04 07:50:00+00:00,95864.77,95864.8,95876.01,95842.99,15.5726,,69.07577765941598
2025-05-04 07:55:00+00:00,95864.8,95879.99,95880.0,95819.8,15.51881,,68.44179354088605
2025-05-04 08:00:00+00:00,95879.99,95920.57,95923.54,95879.99,19.70058,,66.66380828796478
2025-05-04 08:05:00+00:00,95920.57,95884.02,95920.57,95884.0,8.46667,,64.51425055311066
2025-05-04 08:10:00+00:00,95884.03,95884.04,95884.04,95884.02,13.78263,,59.90751837074486
2025-05-04 08:15:00+00:00,95884.04,95800.01,95884.04,95800.0,31.97037,,61.631267058548346
2025-05-04 08:20:00+00:00,95800.0,95722.76,95834.61,95715.77,39.53752,,65.71760512579463
2025-05-04 08:25:00+00:00,95722.76,95672.66,95734.0,95611.06,93.23761,,69.8049190453809
2025-05-04 08:30:00+00:00,95672.66,95488.61,95687.81,95423.16,122.64944,,83.72242482785327
2025-05-04 08:35:00+00:00,95488.61,95651.57,95694.04,95452.0,80.00155,,95.03082305443472
2025-05-04 08:40:00+00:00,95651.57,95632.13,95697.38,95578.91,58.86382,,96.70504997911803
2025-05-04 08:45:00+00:00,95632.13,95681.59,95696.05,95543.91,26.01749,,100.66468926632385
2025-05-04 08:50:00+00:00,95681.6,95644.0,95695.96,95637.19,12.16036,,97.67221146158671
2025-05-04 08:55:00+00:00,95644.01,95647.27,95686.21,95635.31,20.84411,,94.33133921433114
2025-05-04 09:00:00+00:00,95647.27,95596.1,95647.28,95569.09,25.56398,,93.17838641330765
2025-05-04 09:05:00+00:00,95596.09,95678.67,95678.67,95549.08,25.82052,,95.779215955214
2025-05-04 09:10:00+00:00,95678.66,95650.01,95689.65,95630.77,21.44788,,93.14355767269801
2025-05-04 09:15:00+00:00,95650.0,95560.24,95650.01,95560.0,28.3059,,92.91973212464778
2025-05-04 09:20:00+00:00,95560.24,95514.74,95592.82,95500.0,40.02306,,92.91260840145915
2025-05-04 09:25:00+00:00,95514.74,95495.99,95538.96,95454.93,45.16544,,92.27813637278446
2025-05-04 09:30:00+00:00,95495.98,95573.36,95586.64,95440.82,27.32404,,96.10255520329932
2025-05-04 09:35:00+00:00,95573.36,95524.0,95573.37,95510.78,24.99285,,93.70880126020627
2025-05-04 09:40:00+00:00,95524.01,95500.0,95551.52,95487.82,13.5095,,91.56531545590562
2025-05-04 09:45:00+00:00,95500.01,95511.1,95536.57,95452.58,35.73297,,91.02422149476988
2025-05-04 09:50:00+00:00,95511.11,95559.99,95559.99,95503.13,12.46352,,88.58391995942921
2025-05-04 09:55:00+00:00,95559.98,95485.01,95559.98,95485.0,9.7277,,87.61292567661322
2025-05-04 10:00:00+00:00,95485.01,95442.79,95511.99,95442.0,32.89274,,86.35414527114122
2025-05-04 10:05:00+00:00,95442.79,95478.0,95491.41,95428.57,18.46649,,84.67456346605945
2025-05-04 10:10:00+00:00,95478.01,95461.62,95478.01,95400.0,32.10435,,84.1985232184834
2025-05-04 10:15:00+00:00,95461.62,95300.0,95466.61,95297.48,111.23664,,90.26505727430636
2025-05-04 10:20:00+00:00,95300.0,95407.6,95410.86,95286.78,125.25712,,92.68041032614175
2025-05-04 10:25:00+00:00,95407.59,95442.48,95442.48,95333.89,98.15651,,93.81680958855995
2025-05-04 10:30:00+00:00,95442.47,95402.92,95490.01,95382.79,106.01036,,94.77418033223432
2025-05-04 10:35:00+00:00,95402.92,95480.39,95495.82,95397.6,82.39675,,95.02031030850337
2025-05-04 10:40:00+00:00,95480.39,95486.21,95498.0,95457.36,74.04256,,91.13600242932452
2025-05-04 10:45:00+00:00,95486.21,95429.98,95525.67,95429.97,43.39018,,91.46200225580114
2025-05-04 10:50:00+00:00,95429.98,95447.15,95450.65,95385.0,33.12874,,89.61828780895779
2025-05-04 10:55:00+00:00,95447.16,95400.47,95458.07,95400.47,16.30917,,87.3312672511755
2025-05-04 11:00:00+00:00,95400.47,95393.07,95417.91,95360.0,25.84385,,85.22974816180609
2025-05-04 11:05:00+00:00,95393.06,95495.72,95521.77,95393.06,34.03963,,88.33548043596326
2025-05-04 11:10:00+00:00,95495.73,95467.41,95495.73,95444.53,24.67536,,85.68294611910854
2025-05-04 11:15:00+00:00,95467.42,95519.44,95538.19,95443.58,51.31643,,86.32059282488653
2025-05-04 11:20:00+00:00,95519.45,95550.0,95550.0,95519.44,13.74846,,82.33769333739447
2025-05-04 11:25:00+00:00,95549.99,95466.78,95550.0,95466.78,46.39622,,82.40071524186638
2025-05-04 11:30:00+00:00,95466.78,95480.82,95504.86,95466.78,73.00973,,79.23494986744747
2025-05-04 11:35:00+00:00,95480.82,95433.7,95494.51,95422.66,100.33256,,78.70745344834346
2025-05-04 11:40:00+00:00,95433.71,95446.99,95452.07,95422.47,78.08659,,75.19977820203361
2025-05-04 11:45:00+00:00,95446.99,95454.56,95472.29,95446.98,18.26602,,71.63622261617391
2025-05-04 11:50:00+00:00,95454.56,95382.26,95454.57,95382.25,16.50131,,71.68506385787627
2025-05-04 11:55:00+00:00,95382.25,95423.2,95423.2,95376.85,54.04492,,69.87541643945592
2025-05-04 12:00:00+00:00,95423.19,95474.05,95474.05,95420.4,16.92942,,68.71645812235255
2025-05-04 12:05:00+00:00,95474.05,95438.32,95474.05,95438.32,19.79076,,66.36028254218422
2025-05-04 12:10:00+00:00,95438.33,95505.51,95505.51,95417.15,18.52805,,67.93169093202825
2025-05-04 12:15:00+00:00,95505.51,95553.2,95586.05,95505.5,37.94368,,68.83299872259786
2025-05-04 12:20:00+00:00,95553.21,95454.1,95553.21,95442.4,16.96852,,71.83135595669889
2025-05-04 12:25:00+00:00,95454.09,95451.75,95486.64,95429.6,89.84468,,70.77483053121993
2025-05-04 12:30:00+00:00,95451.76,95446.58,95498.92,95441.14,61.02387,,69.84662835041843
2025-05-04 12:35:00+00:00,95446.57,95453.69,95498.68,95441.14,23.31603,,68.96758346824522
2025-05-04 12:40:00+00:00,95453.7,95530.98,95536.57,95453.69,12.46442,,69.96132750622805
2025-05-04 12:45:00+00:00,95530.99,95589.13,95594.58,95528.58,29.23286,,69.67837554149747
2025-05-04 12:50:00+00:00,95589.13,95520.76,95589.14,95502.51,72.32738,,70.88920585996227
2025-05-04 12:55:00+00:00,95520.76,95462.24,95560.0,95462.23,79.52831,,72.80926258425097
2025-05-04 13:00:00+00:00,95462.24,95575.73,95575.74,95462.23,64.67363,,75.716458113948
2025-05-04 13:05:00+00:00,95575.74,95507.3,95595.24,95507.3,39.64751,,76.58956824866615
2025-05-04 13:10:00+00:00,95507.31,95450.03,95507.31,95450.03,79.06457,,75.21031337376134
2025-05-04 13:15:00+00:00,95450.04,95355.56,95450.04,95350.01,68.42243,,76.9831481327783
2025-05-04 13:20:00+00:00,95355.56,95320.0,95389.72,95320.0,61.79201,,76.46435183757993
2025-05-04 13:25:00+00:00,95320.0,95432.0,95432.0,95309.63,44.01304,,79.74332670632387
2025-05-04 13:30:00+00:00,95432.0,95346.45,95440.0,95311.28,39.10738,True,83.2416605130151
2025-05-04 13:35:00+00:00,95346.45,95340.01,95409.55,95315.83,20.48455,True,83.99011333351412
2025-05-04 13:40:00+00:00,95340.0,95245.71,95352.78,95245.7,93.59174,True,85.63939095254895
2025-05-04 13:45:00+00:00,95245.7,95285.71,95300.0,95209.07,78.03272,True,86.01729159879496
2025-05-04 13:50:00+00:00,95285.72,95391.68,95398.94,95285.72,36.42641,True,87.96105648459502
2025-05-04 13:55:00+00:00,95391.69,95369.37,95395.86,95346.9,49.17336,True,85.17526673569583
2025-05-04 14:00:00+00:00,95369.38,95382.75,95382.75,95313.7,49.91352,True,84.02346196886062
2025-05-04 14:05:00+00:00,95382.75,95479.98,95479.99,95382.74,33.16508,True,84.96821468537057
2025-05-04 14:10:00+00:00,95479.98,95473.99,95514.26,95466.5,52.1688,True,82.31048506498658
2025-05-04 14:15:00+00:00,95473.99,95504.98,95542.78,95472.21,50.53599,True,81.47187898891558
2025-05-04 14:20:00+00:00,95504.98,95517.09,95574.09,95504.98,46.32985,True,80.58888763256451
2025-05-04 14:25:00+00:00,95517.09,95562.66,95571.43,95517.09,46.85216,True,78.71396708738108
2025-05-04 14:30:00+00:00,95562.66,95563.5,95567.99,95519.12,50.41049,True,76.58225515256883
2025-05-04 14:35:00+00:00,95563.5,95505.94,95606.48,95505.94,51.58005,True,78.2935226416706
2025-05-04 14:40:00+00:00,95505.95,95541.53,95598.38,95505.94,65.96869,True,79.30398531012285
2025-05-04 14:45:00+00:00,95541.54,95575.25,95595.04,95535.62,28.97081,True,77.88370064511396
2025-05-04 14:50:00+00:00,95575.26,95638.0,95642.01,95575.25,25.13533,True,77.08915059903403
2025-05-04 14:55:00+00:00,95638.0,95611.07,95647.8,95611.07,29.27631,True,74.20635412767417
2025-05-04 15:00:00+00:00,95611.0,95644.67,95682.8,95605.23,57.97668,True,74.44661454712652
2025-05-04 15:05:00+00:00,95644.68,95665.32,95690.48,95644.67,22.9657,True,72.40114207947445
2025-05-04 15:10:00+00:00,95665.32,95657.43,95665.33,95644.67,23.49192,True,68.7053462166551
2025-05-04 15:15:00+00:00,95657.43,95629.88,95657.44,95574.89,42.72365,True,69.69425005832281
2025-05-04 15:20:00+00:00,95629.89,95549.68,95639.48,95540.01,28.64474,True,71.82108933987126
2025-05-04 15:25:00+00:00,95549.68,95598.54,95598.54,95532.25,22.32669,True,71.42601152988
2025-05-04 15:30:00+00:00,95598.53,95532.0,95598.54,95532.0,16.00075,True,71.07701070631668
2025-05-04 15:35:00+00:00,95532.0,95528.98,95532.01,95500.0,18.59981,True,68.28650994157941
2025-05-04 15:40:00+00:00,95528.98,95460.41,95528.98,95460.4,15.28364,True,68.30747351718101
2025-05-04 15:45:00+00:00,95460.4,95496.01,95496.01,95424.5,19.35951,True,68.53622540881057
2025-05-04 15:50:00+00:00,95496.01,95499.99,95500.0,95496.0,4.8527,True,63.92649502246695
2025-05-04 15:55:00+00:00,95500.0,95467.6,95500.0,95431.97,27.08859,True,64.21960252086208
2025-05-04 16:00:00+00:00,95467.6,95537.56,95537.56,95400.0,24.9585,True,69.45820234080034
2025-05-04 16:05:00+00:00,95537.55,95507.25,95537.55,95507.25,21.27362,True,66.66190217360015
2025-05-04 16:10:00+00:00,95507.26,95445.61,95531.01,95445.6,21.39079,True,68.00105201834221
2025-05-04 16:15:00+00:00,95445.61,95384.41,95471.91,95376.0,35.90551,True,69.9945483027466
2025-05-04 16:20:00+00:00,95384.42,95552.03,95568.0,95384.41,30.95283,True,78.10850913826445
2025-05-04 16:25:00+00:00,95552.02,95501.22,95552.03,95486.78,19.9918,True,77.190044199817
2025-05-04 16:30:00+00:00,95501.22,95384.01,95509.98,95384.0,19.3481,True,80.67504104268691
2025-05-04 16:35:00+00:00,95384.01,95351.52,95393.48,95307.44,23.25364,True,81.05825239678025
2025-05-04 16:40:00+00:00,95351.52,95330.83,95360.0,95315.8,23.14892,True,78.42552008272432
2025-05-04 16:45:00+00:00,95330.83,95307.35,95395.16,95300.01,22.37043,True,79.62012579110178
2025-05-04 16:50:00+00:00,95307.35,95319.78,95386.21,95300.0,21.7599,True,80.09083109173784
2025-05-04 16:55:00+00:00,95319.77,95341.56,95341.57,95305.08,8.10313,True,76.97648601375694
2025-05-04 17:00:00+00:00,95341.57,95425.87,95425.88,95341.56,24.00598,True,77.50102272706052
2025-05-04 17:05:00+00:00,95425.88,95444.17,95444.17,95385.52,20.56641,True,76.15452110369863
2025-05-04 17:10:00+00:00,95444.17,95455.84,95481.62,95444.16,19.39655,True,73.39062673914815
2025-05-04 17:15:00+00:00,95455.84,95385.01,95455.84,95385.01,13.91862,True,73.20772482920913
2025-05-04 17:20:00+00:00,95385.01,95331.72,95385.02,95303.0,19.86828,True,73.83717305569449
2025-05-04 17:25:00+00:00,95331.72,95339.99,95339.99,95331.71,9.10024,True,69.15451783743052
2025-05-04 17:30:00+00:00,95339.98,95290.47,95339.98,95290.0,24.94737,True,67.78562370618586
2025-05-04 17:35:00+00:00,95290.47,95350.33,95350.33,95239.33,23.81183,True,70.87236487002973
2025-05-04 17:40:00+00:00,95350.32,95397.61,95403.99,95350.32,19.77651,True,69.64362452217033
2025-05-04 17:45:00+00:00,95397.61,95417.12,95418.3,95397.6,15.08331,True,66.1476513420151
2025-05-04 17:50:00+00:00,95417.13,95477.59,95477.6,95417.12,15.37734,True,65.74281910330048
2025-05-04 17:55:00+00:00,95477.59,95410.08,95477.6,95406.56,27.45849,True,66.12118916735103
2025-05-04 18:00:00+00:00,95410.08,95476.19,95476.2,95410.08,8.34291,True,66.12110422682562
2025-05-04 18:05:00+00:00,95476.19,95467.81,95483.41,95448.06,13.27316,True,63.92316821062421
2025-05-04 18:10:00+00:00,95467.82,95364.7,95467.82,95364.0,10.16561,True,66.77294190986584
2025-05-04 18:15:00+00:00,95364.69,95425.72,95459.72,95364.69,29.69473,True,68.7913032020182
2025-05-04 18:20:00+00:00,95425.73,95491.96,95493.05,95425.72,16.18519,True,68.68692440187417
2025-05-04 18:25:00+00:00,95491.96,95463.03,95491.97,95439.5,13.97462,True,67.52857265888323
2025-05-04 18:30:00+00:00,95463.04,95429.63,95491.29,95429.62,11.05555,True,67.1101031832486
2025-05-04 18:35:00+00:00,95429.62,95405.79,95443.85,95405.79,10.29548,True,65.03509581301742
2025-05-04 18:40:00+00:00,95405.79,95436.08,95436.08,95405.79,5.38708,True,62.55330325494533
2025-05-04 18:45:00+00:00,95436.08,95402.04,95436.08,95402.04,12.41756,True,60.51663873673552
2025-05-04 18:50:00+00:00,95402.04,95436.07,95436.07,95389.06,10.85914,True,59.551878826969364
2025-05-04 18:55:00+00:00,95436.07,95389.07,95479.7,95389.06,18.16116,True,61.77245891075722
2025-05-04 19:00:00+00:00,95389.07,95399.99,95400.0,95348.3,12.52558,True,61.05299755998864
2025-05-04 19:05:00+00:00,95399.99,95450.0,95450.0,95399.99,7.18749,True,60.26421201998908
2025-05-04 19:10:00+00:00,95449.99,95440.01,95459.07,95435.67,8.85568,True,57.63105401856192
2025-05-04 19:15:00+00:00,95440.0,95433.0,95444.04,95413.47,7.94077,True,55.6981215886641
2025-05-04 19:20:00+00:00,95432.99,95474.32,95474.32,95432.99,7.11262,True,54.67182718947394
2025-05-04 19:25:00+00:00,95474.31,95482.16,95482.17,95474.31,3.05438,True,51.328125247368696
2025-05-04 19:30:00+00:00,95482.16,95599.73,95600.0,95472.05,62.15191,True,56.80111630112787
2025-05-04 19:35:00+00:00,95599.73,95627.51,95638.54,95599.71,13.11906,True,55.51746513676068
2025-05-04 19:40:00+00:00,95627.52,95600.0,95640.98,95599.99,47.23275,True,54.47978905556282
2025-05-04 19:45:00+00:00,95599.99,95574.22,95631.69,95563.5,13.50873,True,55.4590898373085
2025-05-04 19:50:00+00:00,95574.23,95551.7,95574.23,95543.88,5.15697,True,53.665583420357265
2025-05-04 19:55:00+00:00,95551.69,95584.07,95586.1,95541.43,10.34651,True,53.02304174747552
2025-05-04 20:00:00+00:00,95584.07,95657.36,95657.36,95584.07,20.75676,True,54.47068162265538
2025-05-04 20:05:00+00:00,95657.35,95657.44,95657.44,95647.77,9.34322,,51.27063293532272
2025-05-04 20:10:00+00:00,95657.44,95655.99,95663.47,95646.74,14.81889,,48.803444868513665
2025-05-04 20:15:00+00:00,95655.99,95637.96,95655.99,95582.25,16.85939,,50.58462737790592
2025-05-04 20:20:00+00:00,95637.96,95663.45,95663.46,95616.98,6.19117,,50.291439708056245
2025-05-04 20:25:00+00:00,95663.45,95717.4,95722.23,95658.25,22.20905,,51.26919401462336
2025-05-04 20:30:00+00:00,95717.4,95682.94,95735.0,95659.75,19.25043,,52.98210872786455
2025-05-04 20:35:00+00:00,95682.94,95685.29,95691.43,95660.1,12.37932,,51.435529533016165
2025-05-04 20:40:00+00:00,95685.28,95699.86,95699.86,95673.03,10.04002,,49.677991709229424
2025-05-04 20:45:00+00:00,95699.85,95709.91,95709.91,95696.29,7.56791,,47.102420872856605
2025-05-04 20:50:00+00:00,95709.91,95692.34,95710.48,95692.34,9.66906,,45.03367652479538
2025-05-04 20:55:00+00:00,95692.33,95719.99,95720.0,95692.33,9.37099,,43.793413915881295
2025-05-04 21:00:00+00:00,95719.99,95739.99,95740.0,95719.99,21.89053,,42.094598636175114
2025-05-04 21:05:00+00:00,95739.99,95675.27,95758.08,95675.27,17.75357,,45.002841590733865
2025-05-04 21:10:00+00:00,95675.28,95630.0,95675.28,95630.0,27.63348,,45.02263861996708
2025-05-04 21:15:00+00:00,95630.0,95660.0,95660.0,95630.0,6.38689,,43.94959300425514
2025-05-04 21:20:00+00:00,95660.0,95663.74,95663.74,95659.99,8.21463,,41.0781935039512
2025-05-04 21:25:00+00:00,95663.74,95693.65,95693.65,95663.74,8.92154,,40.28046539652532
2025-05-04 21:30:00+00:00,95693.64,95726.2,95726.2,95693.64,11.49845,,39.72900358248763
2025-05-04 21:35:00+00:00,95726.2,95732.6,95734.45,95693.74,13.78429,,39.7990747551665
2025-05-04 21:40:00+00:00,95732.6,95744.93,95748.34,95732.6,9.181,,38.080569415511086
2025-05-04 21:45:00+00:00,95744.94,95717.25,95744.94,95693.29,9.49598,,39.04981445726092
2025-05-04 21:50:00+00:00,95717.26,95729.97,95729.98,95717.25,5.00732,,37.16982771031342
2025-05-04 21:55:00+00:00,95729.98,95675.99,95729.98,95654.12,19.18598,,39.93341144529107
2025-05-04 22:00:00+00:00,95676.0,95172.28,95690.48,95120.33,235.56096,,77.80602491348415
2025-05-04 22:05:00+00:00,95172.28,95181.5,95349.99,95102.0,102.3712,,89.96202313394994
2025-05-04 22:10:00+00:00,95181.51,95207.16,95272.51,95158.35,41.23876,,91.69045005295273
2025-05-04 22:15:00+00:00,95207.15,95252.29,95315.47,95188.52,23.40549,,94.20898933488446
2025-05-04 22:20:00+00:00,95252.28,95273.56,95296.16,95134.26,28.24368,,99.04406152525048
